goal	rule	score
borders(Continent, C)	borders(eritrea, sudan)	1
borders(C, Country)	borders(liechtenstein, switzerland)	1
borders(C, Continent)	borders(montenegro, kosovo)	1
currencyOf(Z, saudi_riyal)	currencyOf(saudi_arabia, saudi_riyal)	1
locatedIn(Country, europe)	locatedIn(liechtenstein, europe)	1
locatedIn(X, C)	locatedIn(spain, europe)	1
borders(Country, guatemala)	borders(mexico, guatemala)	1
borders(V, C)	borders(argentina, paraguay)	1
borders(moldova, Country)	borders(moldova, romania)	1
locatedIn(Z, C)	locatedIn(cambodia, asia)	1
cityIn(C, City)	cityIn(canberra, australia)	1
borders(cameroon, R)	borders(cameroon, gabon)	1
memberOf(Neighbor, nato)	memberOf(united_states, nato)	1
borders(C, Country)	borders(panama, colombia)	1
capitalOf(ghana, O)	capitalOf(ghana, accra)	1
borders(Region, uganda)	borders(kenya, uganda)	1
borders(qatar, C)	borders(qatar, saudi_arabia)	1
borders(uganda, V)	borders(uganda, south_sudan)	1
twoBorderTrip(C, south_sudan)	twoBorderTrip(X, Z) :- sharesBorder(X, Y), sharesBorder(Y, Z)	1
locatedIn(italy, Neighbor)	locatedIn(italy, europe)	1
currencyOf(City, C)	currencyOf(dr_congo, congolese_franc)	1
locatedIn(Y, middle_east)	locatedIn(united_arab_emirates, middle_east)	1
borders(Continent, C)	borders(china, kyrgyzstan)	1
borders(Continent, myanmar)	borders(india, myanmar)	1
officialLanguage(L, arabic)	officialLanguage(palestine, arabic)	1
borders(Country, C)	borders(china, laos)	1
borders(X, R)	borders(ethiopia, somalia)	1
locatedIn(Y, africa)	locatedIn(somalia, africa)	1
locatedIn(malaysia, City)	locatedIn(malaysia, asia)	1
borders(china, R)	borders(china, pakistan)	1
borders(Continent, W)	borders(nigeria, chad)	1
borders(united_states, mexico)	borders(united_states, mexico)	1
locatedIn(Z, europe)	locatedIn(sweden, europe)	1
borders(C, turkey)	borders(armenia, turkey)	1
sharesBorder(montenegro, C)	sharesBorder(X, Y) :- borders(X, Y)	1
currencyOf(C, Continent)	currencyOf(eswatini, lilangeni)	1
borders(botswana, Neighbor)	borders(botswana, zambia)	1
borders(Region, C)	borders(bosnia_and_herzegovina, serbia)	1
borders(City, C)	borders(cameroon, chad)	1
twoBorderTrip(C, kyrgyzstan)	twoBorderTrip(X, Z) :- sharesBorder(X, Y), sharesBorder(Y, Z)	1
sharesBorder(laos, myanmar)	sharesBorder(X, Y) :- borders(Y, X)	1
sharesBorder(mozambique, Neighbor)	sharesBorder(X, Y) :- borders(X, Y)	1
locatedIn(C, africa)	locatedIn(gambia, africa)	1
locatedIn(W, africa)	locatedIn(eswatini, africa)	1
sharesBorder(lebanon, israel)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(Continent, W)	borders(china, bhutan)	1
borders(X, R)	borders(tanzania, malawi)	1
sharesBorder(colombia, peru)	sharesBorder(X, Y) :- borders(X, Y)	1
twoBorderTrip(C, kazakhstan)	twoBorderTrip(X, Z) :- sharesBorder(X, Y), sharesBorder(Y, Z)	1
cityIn(City, C)	cityIn(caracas, venezuela)	1
currencyOf(O, C)	currencyOf(palestine, shekel)	1
locatedIn(W, C)	locatedIn(angola, africa)	1
cityIn(R, C)	cityIn(port_vila, vanuatu)	1
borders(City, C)	borders(rwanda, burundi)	1
borders(Region, mongolia)	borders(china, mongolia)	1
borders(C, Region)	borders(cambodia, laos)	1
borders(kazakhstan, R)	borders(kazakhstan, uzbekistan)	1
borders(C, Continent)	borders(india, myanmar)	1
officialLanguage(City, french)	officialLanguage(equatorial_guinea, french)	1
borders(V, C)	borders(poland, czechia)	1
locatedIn(V, europe)	locatedIn(albania, europe)	1
borders(Continent, C)	borders(turkmenistan, iran)	1
borders(L, C)	borders(burkina_faso, niger)	1
officialLanguage(Y, english)	officialLanguage(ghana, english)	1
borders(V, guinea)	borders(cote_divoire, guinea)	1
borders(C, W)	borders(guatemala, honduras)	1
borders(R, zambia)	borders(namibia, zambia)	1
borders(Continent, W)	borders(thailand, malaysia)	1
officialLanguage(City, C)	officialLanguage(namibia, english)	1
borders(City, C)	borders(senegal, mali)	1
officialLanguage(R, english)	officialLanguage(philippines, english)	1
officialLanguage(C, arabic)	officialLanguage(libya, arabic)	1
borders(guatemala, R)	borders(guatemala, el_salvador)	1
borders(C, R)	borders(russia, finland)	1
cityIn(R, C)	cityIn(istanbul, turkey)	1
borders(kenya, R)	borders(kenya, somalia)	1
sharesBorder(Country, kyrgyzstan)	sharesBorder(X, Y) :- borders(X, Y)	1
currencyOf(Continent, baht)	currencyOf(thailand, baht)	1
sharesBorder(W, turkey)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(serbia, R)	borders(serbia, croatia)	1
borders(ethiopia, L)	borders(ethiopia, djibouti)	1
sharesBorder(L, croatia)	sharesBorder(X, Y) :- borders(X, Y)	1
currencyOf(Z, euro)	currencyOf(germany, euro)	1
borders(R, C)	borders(spain, portugal)	1
officialLanguage(C, City)	officialLanguage(mauritius, english)	1
borders(nigeria, C)	borders(nigeria, cameroon)	1
borders(north_macedonia, Region)	borders(north_macedonia, bulgaria)	1
borders(City, C)	borders(peru, ecuador)	1
locatedIn(south_africa, Z)	locatedIn(south_africa, africa)	1
currencyOf(C, Continent)	currencyOf(denmark, danish_krone)	1
cityIn(C, switzerland)	cityIn(bern, switzerland)	1
officialLanguage(saint_vincent_and_the_grenadines, english)	officialLanguage(saint_vincent_and_the_grenadines, english)	1
locatedIn(W, south_america)	locatedIn(ecuador, south_america)	1
borders(Continent, C)	borders(armenia, iran)	1
officialLanguage(Y, english)	officialLanguage(sudan, english)	1
borders(C, W)	borders(turkmenistan, afghanistan)	1
borders(C, Region)	borders(chile, peru)	1
officialLanguage(Y, portuguese)	officialLanguage(brazil, portuguese)	1
memberOf(C, V)	memberOf(indonesia, brics)	1
borders(C, L)	borders(djibouti, eritrea)	1
borders(ghana, L)	borders(ghana, burkina_faso)	1
sharesBorder(Country, qatar)	sharesBorder(X, Y) :- borders(Y, X)	1
locatedIn(W, C)	locatedIn(timor_leste, asia)	1
sharesBorder(burkina_faso, W)	sharesBorder(X, Y) :- borders(Y, X)	1
locatedIn(Region, middle_east)	locatedIn(united_arab_emirates, middle_east)	1
borders(india, O)	borders(india, pakistan)	1
borders(C, south_sudan)	borders(uganda, south_sudan)	1
borders(Country, C)	borders(poland, czechia)	1
sharesBorder(oman, Z)	sharesBorder(X, Y) :- borders(Y, X)	1
locatedIn(O, europe)	locatedIn(kosovo, europe)	1
borders(ethiopia, Region)	borders(ethiopia, eritrea)	1
officialLanguage(Z, english)	officialLanguage(south_africa, english)	1
currencyOf(O, C)	currencyOf(fiji, fiji_dollar)	1
locatedIn(Country, africa)	locatedIn(ethiopia, africa)	1
locatedIn(City, oceania)	locatedIn(fiji, oceania)	1
borders(senegal, V)	borders(senegal, guinea_bissau)	1
officialLanguage(Neighbor, english)	officialLanguage(philippines, english)	1
borders(lithuania, C)	borders(lithuania, russia)	1
officialLanguage(L, english)	officialLanguage(tanzania, english)	1
borders(C, City)	borders(andorra, spain)	1
borders(C, W)	borders(vatican_city, italy)	1
borders(L, C)	borders(romania, bulgaria)	1
borders(C, City)	borders(kyrgyzstan, uzbekistan)	1
officialLanguage(R, spanish)	officialLanguage(costa_rica, spanish)	1
borders(C, Neighbor)	borders(tanzania, zambia)	1
borders(ethiopia, Region)	borders(ethiopia, sudan)	1
borders(Continent, W)	borders(mexico, belize)	1
borders(honduras, V)	borders(honduras, nicaragua)	1
borders(C, V)	borders(slovenia, austria)	1
sharesBorder(Country, zimbabwe)	sharesBorder(X, Y) :- borders(Y, X)	1
sharesBorder(georgia, Z)	sharesBorder(X, Y) :- borders(Y, X)	1
locatedIn(C, middle_east)	locatedIn(bahrain, middle_east)	1
borders(Region, C)	borders(laos, thailand)	1
borders(C, austria)	borders(liechtenstein, austria)	1
locatedIn(City, asia)	locatedIn(north_korea, asia)	1
officialLanguage(Org, english)	officialLanguage(marshall_islands, english)	1
locatedIn(Y, africa)	locatedIn(guinea_bissau, africa)	1
locatedIn(Country, africa)	locatedIn(djibouti, africa)	1
borders(Region, C)	borders(benin, burkina_faso)	1
locatedIn(slovakia, Z)	locatedIn(slovakia, europe)	1
borders(R, C)	borders(belarus, ukraine)	1
sharesBorder(L, kyrgyzstan)	sharesBorder(X, Y) :- borders(Y, X)	1
locatedIn(City, C)	locatedIn(sweden, europe)	1
officialLanguage(W, C)	officialLanguage(ethiopia, amharic)	1
locatedIn(Y, north_america)	locatedIn(antigua_and_barbuda, north_america)	1
locatedIn(C, City)	locatedIn(eswatini, africa)	1
borders(cameroon, Region)	borders(cameroon, gabon)	1
capitalOf(maldives, O)	capitalOf(maldives, male)	1
borders(luxembourg, Country)	borders(luxembourg, germany)	1
locatedIn(City, north_america)	locatedIn(dominica, north_america)	1
borders(C, Continent)	borders(spain, france)	1
borders(armenia, L)	borders(armenia, iran)	1
borders(R, C)	borders(sudan, libya)	1
sharesBorder(V, georgia)	sharesBorder(X, Y) :- borders(X, Y)	1
sharesBorder(W, slovakia)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(L, C)	borders(india, bhutan)	1
borders(R, C)	borders(guinea, guinea_bissau)	1
borders(C, City)	borders(belarus, ukraine)	1
borders(W, Continent)	borders(ethiopia, somalia)	1
memberOf(Org, eu)	memberOf(czechia, eu)	1
borders(Continent, C)	borders(slovenia, croatia)	1
locatedIn(Y, asia)	locatedIn(brunei, asia)	1
borders(City, C)	borders(central_african_republic, dr_congo)	1
borders(C, L)	borders(guyana, suriname)	1
officialLanguage(V, C)	officialLanguage(bahrain, english)	1
locatedIn(City, europe)	locatedIn(latvia, europe)	1
locatedIn(R, africa)	locatedIn(cape_verde, africa)	1
locatedIn(C, Y)	locatedIn(libya, africa)	1
borders(czechia, R)	borders(czechia, austria)	1
borders(C, Neighbor)	borders(cambodia, thailand)	1
sharesBorder(cameroon, R)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(Org, C)	borders(armenia, turkey)	1
borders(C, L)	borders(colombia, ecuador)	1
cityIn(City, C)	cityIn(lome, togo)	1
memberOf(Org, eu)	memberOf(austria, eu)	1
locatedIn(O, africa)	locatedIn(togo, africa)	1
borders(R, X)	borders(tanzania, mozambique)	1
borders(ghana, Region)	borders(ghana, togo)	1
locatedIn(C, Y)	locatedIn(germany, europe)	1
memberOf(Region, C)	memberOf(slovenia, nato)	1
borders(Region, C)	borders(georgia, russia)	1
borders(R, X)	borders(tajikistan, uzbekistan)	1
locatedIn(V, africa)	locatedIn(dr_congo, africa)	1
locatedIn(C, Y)	locatedIn(turkey, middle_east)	1
capitalOf(azerbaijan, O)	capitalOf(azerbaijan, baku)	1
borders(Org, belize)	borders(guatemala, belize)	1
memberOf(C, Z)	memberOf(saudi_arabia, brics)	1
officialLanguage(Z, english)	officialLanguage(eritrea, english)	1
officialLanguage(Neighbor, french)	officialLanguage(senegal, french)	1
borders(peru, C)	borders(peru, ecuador)	1
cityIn(R, C)	cityIn(yerevan, armenia)	1
locatedIn(Region, asia)	locatedIn(japan, asia)	1
borders(Country, C)	borders(zimbabwe, namibia)	1
borders(C, W)	borders(turkey, greece)	1
borders(City, C)	borders(moldova, romania)	1
locatedIn(Z, europe)	locatedIn(romania, europe)	1
sharesLanguage(W, W)	sharesLanguage(X, Y) :- officialLanguage(X, L), officialLanguage(Y, L)	1
borders(lithuania, russia)	borders(lithuania, russia)	1
borders(C, L)	borders(ethiopia, south_sudan)	1
borders(W, cote_divoire)	borders(burkina_faso, cote_divoire)	1
borders(C, R)	borders(libya, algeria)	1
sharesBorder(R, georgia)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(C, L)	borders(latvia, lithuania)	1
borders(L, algeria)	borders(niger, algeria)	1
sharesBorder(Country, thailand)	sharesBorder(X, Y) :- borders(X, Y)	1
memberOf(Y, cis)	memberOf(russia, cis)	1
sharesBorder(mongolia, Org)	sharesBorder(X, Y) :- borders(Y, X)	1
borders(C, W)	borders(turkmenistan, uzbekistan)	1
borders(R, X)	borders(czechia, germany)	1
sharesBorder(chad, C)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(equatorial_guinea, R)	borders(equatorial_guinea, gabon)	1
locatedIn(ghana, C)	locatedIn(ghana, africa)	1
currencyOf(L, C)	currencyOf(eswatini, lilangeni)	1
locatedIn(Z, north_america)	locatedIn(cuba, north_america)	1
borders(albania, W)	borders(albania, kosovo)	1
borders(Org, russia)	borders(estonia, russia)	1
borders(X, R)	borders(tajikistan, uzbekistan)	1
locatedIn(O, europe)	locatedIn(bulgaria, europe)	1
borders(sweden, Country)	borders(sweden, finland)	1
locatedIn(R, asia)	locatedIn(maldives, asia)	1
borders(C, Country)	borders(costa_rica, nicaragua)	1
sharesBorder(kosovo, R)	sharesBorder(X, Y) :- borders(Y, X)	1
cityIn(C, kazakhstan)	cityIn(almaty, kazakhstan)	1
capitalOf(kuwait, O)	capitalOf(kuwait, kuwait_city)	1
currencyOf(Z, trinidad_and_tobago_dollar)	currencyOf(trinidad_and_tobago, trinidad_and_tobago_dollar)	1
locatedIn(Country, north_america)	locatedIn(canada, north_america)	1
borders(C, Region)	borders(burundi, dr_congo)	1
officialLanguage(Z, arabic)	officialLanguage(oman, arabic)	1
cityIn(C, palestine)	cityIn(ramallah, palestine)	1
locatedIn(Z, north_america)	locatedIn(mexico, north_america)	1
borders(Region, C)	borders(china, tajikistan)	1
locatedIn(O, africa)	locatedIn(burkina_faso, africa)	1
sharesBorder(C, lithuania)	sharesBorder(X, Y) :- borders(Y, X)	1
officialLanguage(thailand, thai)	officialLanguage(thailand, thai)	1
memberOf(C, V)	memberOf(south_africa, g20)	1
borders(mexico, W)	borders(mexico, belize)	1
currencyOf(City, C)	currencyOf(madagascar, ariary)	1
borders(Neighbor, tajikistan)	borders(kyrgyzstan, tajikistan)	1
borders(russia, Country)	borders(russia, poland)	1
sharesBorder(C, jordan)	sharesBorder(X, Y) :- borders(Y, X)	1
borders(Continent, W)	borders(kazakhstan, turkmenistan)	1
officialLanguage(City, C)	officialLanguage(canada, french)	1
locatedIn(C, Y)	locatedIn(kiribati, oceania)	1
locatedIn(City, C)	locatedIn(bulgaria, europe)	1
memberOf(C, Z)	memberOf(netherlands, eu)	1
borders(brazil, V)	borders(brazil, uruguay)	1
sharesBorder(C, chile)	sharesBorder(X, Y) :- borders(Y, X)	1
borders(R, X)	borders(kenya, south_sudan)	1
sharesBorder(hungary, slovakia)	sharesBorder(X, Y) :- borders(X, Y)	1
locatedIn(C, Y)	locatedIn(portugal, europe)	1
currencyOf(C, Continent)	currencyOf(turkmenistan, turkmen_manat)	1
borders(X, R)	borders(czechia, germany)	1
borders(tajikistan, C)	borders(tajikistan, uzbekistan)	1
borders(Org, sudan)	borders(egypt, sudan)	1
currencyOf(C, Continent)	currencyOf(trinidad_and_tobago, trinidad_and_tobago_dollar)	1
borders(R, C)	borders(ghana, burkina_faso)	1
officialLanguage(Neighbor, macedonian)	officialLanguage(north_macedonia, macedonian)	1
borders(W, zambia)	borders(angola, zambia)	1
borders(C, R)	borders(china, mongolia)	1
officialLanguage(Z, french)	officialLanguage(guinea, french)	1
borders(R, X)	borders(myanmar, bangladesh)	1
officialLanguage(W, C)	officialLanguage(belgium, french)	1
capitalOf(india, O)	capitalOf(india, new_delhi)	1
memberOf(C, Z)	memberOf(egypt, g20)	1
cityIn(City, C)	cityIn(zurich, switzerland)	1
locatedIn(City, north_america)	locatedIn(saint_vincent_and_the_grenadines, north_america)	1
sharesBorder(syria, C)	sharesBorder(X, Y) :- borders(Y, X)	1
memberOf(W, nato)	memberOf(belgium, nato)	1
officialLanguage(City, C)	officialLanguage(slovenia, slovenian)	1
currencyOf(L, C)	currencyOf(denmark, danish_krone)	1
currencyOf(City, C)	currencyOf(saudi_arabia, saudi_riyal)	1
locatedIn(City, africa)	locatedIn(tunisia, africa)	1
locatedIn(Z, oceania)	locatedIn(marshall_islands, oceania)	1
sharesBorder(gabon, cameroon)	sharesBorder(X, Y) :- borders(Y, X)	1
officialLanguage(Org, arabic)	officialLanguage(libya, arabic)	1
locatedIn(Y, oceania)	locatedIn(marshall_islands, oceania)	1
locatedIn(Region, africa)	locatedIn(guinea, africa)	1
locatedIn(City, europe)	locatedIn(russia, europe)	1
sharesBorder(mali, Z)	sharesBorder(X, Y) :- borders(X, Y)	1
sharesBorder(L, belgium)	sharesBorder(X, Y) :- borders(X, Y)	1
officialLanguage(City, french)	officialLanguage(mauritius, french)	1
locatedIn(Region, africa)	locatedIn(eritrea, africa)	1
capitalOf(vietnam, O)	capitalOf(vietnam, hanoi)	1
borders(R, namibia)	borders(botswana, namibia)	1
borders(china, Org)	borders(china, tajikistan)	1
borders(V, croatia)	borders(slovenia, croatia)	1
locatedIn(C, asia)	locatedIn(kazakhstan, asia)	1
locatedIn(X, C)	locatedIn(kuwait, middle_east)	1
borders(north_macedonia, L)	borders(north_macedonia, serbia)	1
borders(C, R)	borders(ethiopia, eritrea)	1
borders(palestine, V)	borders(palestine, egypt)	1
borders(W, botswana)	borders(zimbabwe, botswana)	1
sharesBorder(bolivia, brazil)	sharesBorder(X, Y) :- borders(Y, X)	1
locatedIn(C, Y)	locatedIn(madagascar, africa)	1
sharesBorder(C, thailand)	sharesBorder(X, Y) :- borders(Y, X)	1
officialLanguage(Y, portuguese)	officialLanguage(cape_verde, portuguese)	1
twoBorderTrip(R, iraq)	twoBorderTrip(X, Z) :- sharesBorder(X, Y), sharesBorder(Y, Z)	1
borders(kyrgyzstan, Country)	borders(kyrgyzstan, uzbekistan)	1
borders(R, C)	borders(niger, libya)	1
sharesBorder(namibia, W)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(W, north_korea)	borders(china, north_korea)	1
borders(C, Continent)	borders(china, mongolia)	1
capitalOf(City, C)	capitalOf(bolivia, sucre)	1
memberOf(Y, g20)	memberOf(germany, g20)	1
borders(W, C)	borders(bolivia, paraguay)	1
borders(C, Region)	borders(greece, bulgaria)	1
borders(C, W)	borders(kosovo, serbia)	1
locatedIn(Region, africa)	locatedIn(mauritania, africa)	1
borders(C, R)	borders(china, afghanistan)	1
officialLanguage(W, C)	officialLanguage(turkey, turkish)	1
officialLanguage(Neighbor, persian)	officialLanguage(iran, persian)	1
cityIn(C, City)	cityIn(kingston, jamaica)	1
borders(Region, C)	borders(uganda, tanzania)	1
borders(C, R)	borders(ethiopia, sudan)	1
locatedIn(Country, europe)	locatedIn(serbia, europe)	1
borders(Region, sudan)	borders(central_african_republic, sudan)	1
borders(angola, W)	borders(angola, dr_congo)	1
officialLanguage(C, City)	officialLanguage(slovakia, slovak)	1
borders(C, City)	borders(ghana, togo)	1
borders(chad, Org)	borders(chad, libya)	1
borders(R, X)	borders(zimbabwe, zambia)	1
borders(L, croatia)	borders(montenegro, croatia)	1
locatedIn(rwanda, C)	locatedIn(rwanda, africa)	1
locatedIn(C, City)	locatedIn(jordan, middle_east)	1
currencyOf(C, City)	currencyOf(italy, euro)	1
borders(Continent, pakistan)	borders(china, pakistan)	1
currencyOf(City, tajik_somoni)	currencyOf(tajikistan, tajik_somoni)	1
borders(Org, south_sudan)	borders(kenya, south_sudan)	1
borders(C, Continent)	borders(zambia, dr_congo)	1
officialLanguage(V, C)	officialLanguage(madagascar, malagasy)	1
borders(congo, O)	borders(congo, gabon)	1
borders(vatican_city, C)	borders(vatican_city, italy)	1
officialLanguage(W, C)	officialLanguage(somalia, somali)	1
borders(zambia, Neighbor)	borders(zambia, dr_congo)	1
officialLanguage(L, french)	officialLanguage(djibouti, french)	1
borders(Org, pakistan)	borders(afghanistan, pakistan)	1
borders(kyrgyzstan, W)	borders(kyrgyzstan, uzbekistan)	1
locatedIn(V, north_america)	locatedIn(cuba, north_america)	1
borders(saudi_arabia, Country)	borders(saudi_arabia, kuwait)	1
locatedIn(bulgaria, Z)	locatedIn(bulgaria, europe)	1
officialLanguage(Org, english)	officialLanguage(australia, english)	1
borders(Continent, C)	borders(china, nepal)	1
sharesBorder(vietnam, Neighbor)	sharesBorder(X, Y) :- borders(Y, X)	1
officialLanguage(Neighbor, indonesian)	officialLanguage(indonesia, indonesian)	1
officialLanguage(Org, english)	officialLanguage(fiji, english)	1
borders(C, Region)	borders(kyrgyzstan, tajikistan)	1
borders(L, C)	borders(south_africa, lesotho)	1
sharesBorder(V, kyrgyzstan)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(saudi_arabia, Country)	borders(saudi_arabia, jordan)	1
borders(R, X)	borders(serbia, bulgaria)	1
borders(C, Country)	borders(myanmar, bangladesh)	1
borders(Continent, W)	borders(syria, turkey)	1
sharesBorder(burundi, W)	sharesBorder(X, Y) :- borders(Y, X)	1
borders(kazakhstan, L)	borders(kazakhstan, kyrgyzstan)	1
sharesBorder(Continent, norway)	sharesBorder(X, Y) :- borders(Y, X)	1
officialLanguage(C, english)	officialLanguage(tonga, english)	1
borders(ghana, Region)	borders(ghana, cote_divoire)	1
currencyOf(C, Continent)	currencyOf(germany, euro)	1
sharesBorder(Country, namibia)	sharesBorder(X, Y) :- borders(X, Y)	1
locatedIn(Region, north_america)	locatedIn(canada, north_america)	1
borders(Region, C)	borders(mali, algeria)	1
locatedIn(C, Y)	locatedIn(sudan, africa)	1
locatedIn(V, north_america)	locatedIn(mexico, north_america)	1
borders(L, C)	borders(montenegro, kosovo)	1
borders(argentina, Country)	borders(argentina, bolivia)	1
memberOf(W, g20)	memberOf(japan, g20)	1
borders(O, C)	borders(syria, israel)	1
officialLanguage(R, arabic)	officialLanguage(lebanon, arabic)	1
locatedIn(C, africa)	locatedIn(algeria, africa)	1
memberOf(Org, cis)	memberOf(kyrgyzstan, cis)	1
cityIn(R, C)	cityIn(la_paz, bolivia)	1
twoBorderTrip(Continent, colombia)	twoBorderTrip(X, Z) :- sharesBorder(X, Y), sharesBorder(Y, Z)	1
locatedIn(City, C)	locatedIn(dr_congo, africa)	1
currencyOf(L, C)	currencyOf(malta, euro)	1
borders(City, C)	borders(ukraine, poland)	1
locatedIn(W, asia)	locatedIn(tajikistan, asia)	1
officialLanguage(Z, arabic)	officialLanguage(chad, arabic)	1
borders(Region, C)	borders(guinea, liberia)	1
officialLanguage(C, english)	officialLanguage(cameroon, english)	1
borders(R, C)	borders(egypt, libya)	1
borders(L, C)	borders(iran, iraq)	1
borders(Org, switzerland)	borders(liechtenstein, switzerland)	1
sharesBorder(V, eswatini)	sharesBorder(X, Y) :- borders(X, Y)	1
locatedIn(City, asia)	locatedIn(south_korea, asia)	1
borders(V, sudan)	borders(egypt, sudan)	1
twoBorderTrip(C, central_african_republic)	twoBorderTrip(X, Z) :- sharesBorder(X, Y), sharesBorder(Y, Z)	1
borders(serbia, C)	borders(serbia, croatia)	1
cityIn(C, djibouti)	cityIn(djibouti, djibouti)	1
locatedIn(C, Y)	locatedIn(afghanistan, asia)	1
locatedIn(Country, africa)	locatedIn(burundi, africa)	1
sharesBorder(V, tanzania)	sharesBorder(X, Y) :- borders(X, Y)	1
locatedIn(uruguay, Z)	locatedIn(uruguay, south_america)	1
borders(C, City)	borders(egypt, libya)	1
borders(C, City)	borders(cameroon, chad)	1
sharesBorder(C, rwanda)	sharesBorder(X, Y) :- borders(X, Y)	1
cityIn(C, City)	cityIn(kingstown, saint_vincent_and_the_grenadines)	1
borders(City, C)	borders(nigeria, cameroon)	1
officialLanguage(City, C)	officialLanguage(nicaragua, spanish)	1
locatedIn(Z, africa)	locatedIn(cape_verde, africa)	1
twoBorderTrip(C, kenya)	twoBorderTrip(X, Z) :- sharesBorder(X, Y), sharesBorder(Y, Z)	1
borders(R, C)	borders(central_african_republic, chad)	1
borders(L, C)	borders(india, myanmar)	1
officialLanguage(City, spanish)	officialLanguage(guatemala, spanish)	1
locatedIn(C, north_america)	locatedIn(dominica, north_america)	1
borders(L, hungary)	borders(croatia, hungary)	1
borders(Region, C)	borders(syria, iraq)	1
twoBorderTrip(C, burkina_faso)	twoBorderTrip(X, Z) :- sharesBorder(X, Y), sharesBorder(Y, Z)	1
borders(V, C)	borders(angola, congo)	1
borders(india, Neighbor)	borders(india, bangladesh)	1
borders(Country, zambia)	borders(mozambique, zambia)	1
twoBorderTrip(L, united_states)	twoBorderTrip(X, Z) :- sharesBorder(X, Y), sharesBorder(Y, Z)	1
borders(W, serbia)	borders(kosovo, serbia)	1
locatedIn(C, europe)	locatedIn(luxembourg, europe)	1
locatedIn(C, City)	locatedIn(mongolia, asia)	1
borders(X, R)	borders(united_states, mexico)	1
locatedIn(City, north_america)	locatedIn(jamaica, north_america)	1
sharesBorder(luxembourg, C)	sharesBorder(X, Y) :- borders(X, Y)	1
capitalOf(united_kingdom, Country)	capitalOf(united_kingdom, london)	1
borders(Continent, oman)	borders(yemen, oman)	1
sharesBorder(Continent, jordan)	sharesBorder(X, Y) :- borders(X, Y)	1
officialLanguage(W, C)	officialLanguage(south_africa, afrikaans)	1
sharesBorder(austria, Org)	sharesBorder(X, Y) :- borders(Y, X)	1
borders(slovakia, V)	borders(slovakia, poland)	1
borders(W, Continent)	borders(united_states, mexico)	1
borders(saudi_arabia, Country)	borders(saudi_arabia, oman)	1
borders(C, W)	borders(czechia, slovakia)	1
borders(L, tunisia)	borders(libya, tunisia)	1
borders(C, poland)	borders(ukraine, poland)	1
currencyOf(City, C)	currencyOf(senegal, cfa_franc)	1
locatedIn(C, Y)	locatedIn(saint_lucia, north_america)	1
locatedIn(V, europe)	locatedIn(croatia, europe)	1
borders(Continent, chad)	borders(cameroon, chad)	1
memberOf(C, Z)	memberOf(slovakia, eu)	1
borders(X, R)	borders(myanmar, bangladesh)	1
borders(C, Country)	borders(serbia, bulgaria)	1
borders(Country, C)	borders(india, bangladesh)	1
officialLanguage(City, C)	officialLanguage(andorra, catalan)	1
locatedIn(C, City)	locatedIn(saudi_arabia, middle_east)	1
currencyOf(O, C)	currencyOf(lebanon, lebanese_pound)	1
locatedIn(C, City)	locatedIn(zimbabwe, africa)	1
borders(W, Continent)	borders(myanmar, bangladesh)	1
locatedIn(R, europe)	locatedIn(estonia, europe)	1
borders(C, W)	borders(cote_divoire, liberia)	1
borders(W, Continent)	borders(papua_new_guinea, indonesia)	1
borders(chile, W)	borders(chile, bolivia)	1
locatedIn(R, africa)	locatedIn(sudan, africa)	1
borders(C, L)	borders(turkmenistan, uzbekistan)	1
officialLanguage(L, swahili)	officialLanguage(tanzania, swahili)	1
borders(Org, israel)	borders(lebanon, israel)	1
cityIn(City, C)	cityIn(dushanbe, tajikistan)	1
locatedIn(C, City)	locatedIn(philippines, asia)	1
borders(Neighbor, namibia)	borders(south_africa, namibia)	1
locatedIn(Region, africa)	locatedIn(ghana, africa)	1
borders(angola, R)	borders(angola, dr_congo)	1
currencyOf(Z, bahraini_dinar)	currencyOf(bahrain, bahraini_dinar)	1
capitalOf(City, C)	capitalOf(cote_divoire, yamoussoukro)	1
sharesBorder(tanzania, kenya)	sharesBorder(X, Y) :- borders(Y, X)	1
borders(hungary, Region)	borders(hungary, romania)	1
locatedIn(seychelles, C)	locatedIn(seychelles, africa)	1
borders(Org, mozambique)	borders(eswatini, mozambique)	1
sharesBorder(V, kazakhstan)	sharesBorder(X, Y) :- borders(X, Y)	1
locatedIn(City, africa)	locatedIn(central_african_republic, africa)	1
currencyOf(City, C)	currencyOf(united_kingdom, pound)	1
borders(Country, namibia)	borders(botswana, namibia)	1
borders(L, liberia)	borders(cote_divoire, liberia)	1
memberOf(Org, eu)	memberOf(ireland, eu)	1
borders(Continent, C)	borders(russia, belarus)	1
borders(Country, turkey)	borders(armenia, turkey)	1
borders(Z, zambia)	borders(angola, zambia)	1
borders(brazil, C)	borders(brazil, suriname)	1
borders(L, eswatini)	borders(south_africa, eswatini)	1
