goal	rule	score
borders(Y, Z)	borders(luxembourg, france)	1
officialLanguage(City, english)	officialLanguage(samoa, english)	1
locatedIn(L, africa)	locatedIn(south_africa, africa)	1
cityIn(C, City)	cityIn(thessaloniki, greece)	1
borders(L, C)	borders(brazil, venezuela)	1
officialLanguage(Y, C)	officialLanguage(central_african_republic, french)	1
locatedIn(C, europe)	locatedIn(germany, europe)	1
sharesBorder(C, uganda)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(C, City)	borders(brazil, argentina)	1
officialLanguage(Neighbor, spanish)	officialLanguage(venezuela, spanish)	1
borders(City, C)	borders(zimbabwe, botswana)	1
sharesBorder(azerbaijan, Y)	sharesBorder(X, Y) :- borders(Y, X)	1
cityIn(Continent, C)	cityIn(ulaanbaatar, mongolia)	1
locatedIn(Z, north_america)	locatedIn(saint_kitts_and_nevis, north_america)	1
borders(C, Z)	borders(russia, ukraine)	1
officialLanguage(Org, french)	officialLanguage(senegal, french)	1
borders(Neighbor, guinea)	borders(cote_divoire, guinea)	1
memberOf(C, City)	memberOf(china, brics)	1
locatedIn(W, europe)	locatedIn(north_macedonia, europe)	1
borders(O, C)	borders(palestine, israel)	1
locatedIn(C, africa)	locatedIn(rwanda, africa)	1
sharesBorder(sweden, norway)	sharesBorder(X, Y) :- borders(Y, X)	1
twoBorderTrip(Z, saudi_arabia)	twoBorderTrip(X, Z) :- sharesBorder(X, Y), sharesBorder(Y, Z)	1
borders(Y, C)	borders(india, china)	1
officialLanguage(City, english)	officialLanguage(new_zealand, english)	1
borders(R, bolivia)	borders(brazil, bolivia)	1
sharesBorder(O, south_korea)	sharesBorder(X, Y) :- borders(Y, X)	1
officialLanguage(C, City)	officialLanguage(mongolia, mongolian)	1
borders(central_african_republic, dr_congo)	borders(central_african_republic, dr_congo)	1
memberOf(Org, brics)	memberOf(china, brics)	1
sharesBorder(luxembourg, france)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(andorra, Y)	borders(andorra, spain)	1
locatedIn(Org, north_america)	locatedIn(saint_vincent_and_the_grenadines, north_america)	1
borders(Region, C)	borders(india, pakistan)	1
officialLanguage(City, C)	officialLanguage(dominica, english)	1
borders(Y, C)	borders(tanzania, burundi)	1
borders(W, C)	borders(czechia, germany)	1
borders(X, paraguay)	borders(bolivia, paraguay)	1
capitalOf(C, City)	capitalOf(switzerland, bern)	1
borders(Org, indonesia)	borders(timor_leste, indonesia)	1
borders(Z, Y)	borders(malawi, mozambique)	1
borders(C, Y)	borders(denmark, germany)	1
borders(saudi_arabia, C)	borders(saudi_arabia, jordan)	1
borders(Org, burkina_faso)	borders(benin, burkina_faso)	1
officialLanguage(Org, spanish)	officialLanguage(chile, spanish)	1
locatedIn(C, City)	locatedIn(angola, africa)	1
locatedIn(Neighbor, europe)	locatedIn(liechtenstein, europe)	1
memberOf(south_africa, g20)	memberOf(south_africa, g20)	1
borders(O, north_korea)	borders(russia, north_korea)	1
borders(C, L)	borders(north_macedonia, serbia)	1
sharesBorder(Org, iraq)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(W, bolivia)	borders(argentina, bolivia)	1
cityIn(Y, argentina)	cityIn(cordoba, argentina)	1
officialLanguage(R, russian)	officialLanguage(kyrgyzstan, russian)	1
sharesBorder(mauritania, mali)	sharesBorder(X, Y) :- borders(Y, X)	1
sharesBorder(belarus, C)	sharesBorder(X, Y) :- borders(Y, X)	1
borders(malawi, C)	borders(malawi, zambia)	1
borders(moldova, C)	borders(moldova, romania)	1
cityIn(Y, azerbaijan)	cityIn(baku, azerbaijan)	1
memberOf(C, City)	memberOf(argentina, g20)	1
borders(X, C)	borders(estonia, latvia)	1
cityIn(C, City)	cityIn(leon, nicaragua)	1
borders(Z, Y)	borders(austria, hungary)	1
locatedIn(L, africa)	locatedIn(libya, africa)	1
borders(C, Y)	borders(south_africa, eswatini)	1
borders(V, C)	borders(china, vietnam)	1
sharesBorder(W, algeria)	sharesBorder(X, Y) :- borders(X, Y)	1
capitalOf(C, City)	capitalOf(sri_lanka, sri_jayawardenepura_kotte)	1
borders(C, Country)	borders(cambodia, vietnam)	1
borders(greece, R)	borders(greece, bulgaria)	1
memberOf(C, X)	memberOf(denmark, eu)	1
twoBorderTrip(cameroon, gabon)	twoBorderTrip(X, Z) :- sharesBorder(X, Y), sharesBorder(Y, Z)	1
officialLanguage(Neighbor, english)	officialLanguage(malawi, english)	1
borders(palestine, C)	borders(palestine, egypt)	1
borders(C, Y)	borders(brazil, argentina)	1
borders(Country, zambia)	borders(zimbabwe, zambia)	1
officialLanguage(R, french)	officialLanguage(haiti, french)	1
borders(C, Y)	borders(hungary, romania)	1
borders(X, Region)	borders(cameroon, gabon)	1
borders(X, Region)	borders(russia, china)	1
sharesBorder(georgia, R)	sharesBorder(X, Y) :- borders(Y, X)	1
sharesBorder(south_sudan, O)	sharesBorder(X, Y) :- borders(Y, X)	1
borders(peru, R)	borders(peru, ecuador)	1
borders(Y, C)	borders(angola, zambia)	1
borders(C, X)	borders(nigeria, benin)	1
sharesBorder(L, mozambique)	sharesBorder(X, Y) :- borders(X, Y)	1
officialLanguage(X, C)	officialLanguage(switzerland, italian)	1
borders(Y, switzerland)	borders(liechtenstein, switzerland)	1
sharesBorder(algeria, C)	sharesBorder(X, Y) :- borders(X, Y)	1
cityIn(C, japan)	cityIn(osaka, japan)	1
borders(central_african_republic, Country)	borders(central_african_republic, dr_congo)	1
sharesBorder(Y, lithuania)	sharesBorder(X, Y) :- borders(Y, X)	1
locatedIn(Country, C)	locatedIn(uzbekistan, asia)	1
locatedIn(R, C)	locatedIn(north_korea, asia)	1
borders(C, guatemala)	borders(mexico, guatemala)	1
twoBorderTrip(ethiopia, eritrea)	twoBorderTrip(X, Z) :- sharesBorder(X, Y), sharesBorder(Y, Z)	1
cityIn(C, somalia)	cityIn(kismayo, somalia)	1
borders(saudi_arabia, C)	borders(saudi_arabia, yemen)	1
borders(cameroon, Country)	borders(cameroon, gabon)	1
officialLanguage(R, marshallese)	officialLanguage(marshall_islands, marshallese)	1
borders(R, C)	borders(qatar, united_arab_emirates)	1
officialLanguage(Y, C)	officialLanguage(romania, romanian)	1
locatedIn(L, asia)	locatedIn(bhutan, asia)	1
officialLanguage(W, english)	officialLanguage(eritrea, english)	1
borders(City, C)	borders(ethiopia, sudan)	1
sharesBorder(ethiopia, O)	sharesBorder(X, Y) :- borders(Y, X)	1
borders(germany, L)	borders(germany, belgium)	1
borders(cambodia, O)	borders(cambodia, laos)	1
borders(egypt, sudan)	borders(egypt, sudan)	1
borders(C, Z)	borders(india, bangladesh)	1
borders(C, R)	borders(jordan, israel)	1
twoBorderTrip(guinea, mali)	twoBorderTrip(X, Z) :- sharesBorder(X, Y), sharesBorder(Y, Z)	1
officialLanguage(Org, hungarian)	officialLanguage(hungary, hungarian)	1
cityIn(Continent, C)	cityIn(gomel, belarus)	1
borders(jordan, X)	borders(jordan, israel)	1
sharesBorder(Org, libya)	sharesBorder(X, Y) :- borders(Y, X)	1
sharesBorder(W, uzbekistan)	sharesBorder(X, Y) :- borders(Y, X)	1
borders(X, Region)	borders(greece, bulgaria)	1
locatedIn(W, south_america)	locatedIn(brazil, south_america)	1
borders(myanmar, W)	borders(myanmar, laos)	1
borders(X, C)	borders(nigeria, chad)	1
sharesBorder(Country, C)	sharesBorder(X, Y) :- borders(Y, X)	1
borders(costa_rica, C)	borders(costa_rica, nicaragua)	1
memberOf(C, X)	memberOf(denmark, nato)	1
sharesBorder(R, kuwait)	sharesBorder(X, Y) :- borders(X, Y)	1
officialLanguage(L, french)	officialLanguage(haiti, french)	1
borders(cameroon, X)	borders(cameroon, congo)	1
memberOf(china, g20)	memberOf(china, g20)	1
borders(russia, X)	borders(russia, finland)	1
currencyOf(R, metical)	currencyOf(mozambique, metical)	1
officialLanguage(City, english)	officialLanguage(sudan, english)	1
borders(senegal, X)	borders(senegal, mali)	1
sharesBorder(L, latvia)	sharesBorder(X, Y) :- borders(X, Y)	1
locatedIn(C, africa)	locatedIn(guinea_bissau, africa)	1
cityIn(C, City)	cityIn(aleppo, syria)	1
borders(W, belgium)	borders(netherlands, belgium)	1
sharesBorder(turkmenistan, Neighbor)	sharesBorder(X, Y) :- borders(Y, X)	1
officialLanguage(X, arabic)	officialLanguage(oman, arabic)	1
sharesBorder(burkina_faso, togo)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(C, City)	borders(bosnia_and_herzegovina, serbia)	1
borders(kenya, L)	borders(kenya, uganda)	1
borders(R, finland)	borders(sweden, finland)	1
borders(Country, C)	borders(costa_rica, nicaragua)	1
locatedIn(Region, C)	locatedIn(seychelles, africa)	1
sharesBorder(eswatini, Neighbor)	sharesBorder(X, Y) :- borders(X, Y)	1
locatedIn(Z, oceania)	locatedIn(kiribati, oceania)	1
borders(bulgaria, R)	borders(bulgaria, turkey)	1
borders(C, myanmar)	borders(india, myanmar)	1
officialLanguage(timor_leste, C)	officialLanguage(timor_leste, portuguese)	1
sharesBorder(R, mexico)	sharesBorder(X, Y) :- borders(Y, X)	1
borders(Country, C)	borders(india, bhutan)	1
borders(O, poland)	borders(ukraine, poland)	1
borders(C, City)	borders(honduras, el_salvador)	1
borders(hungary, Org)	borders(hungary, slovakia)	1
borders(City, C)	borders(senegal, mauritania)	1
sharesBorder(bhutan, R)	sharesBorder(X, Y) :- borders(Y, X)	1
borders(Country, ukraine)	borders(russia, ukraine)	1
borders(X, Region)	borders(netherlands, germany)	1
cityIn(Continent, C)	cityIn(porto_novo, benin)	1
borders(C, X)	borders(azerbaijan, russia)	1
sharesBorder(W, malaysia)	sharesBorder(X, Y) :- borders(X, Y)	1
memberOf(poland, g20)	memberOf(poland, g20)	1
borders(Region, C)	borders(guatemala, el_salvador)	1
borders(Region, C)	borders(bosnia_and_herzegovina, montenegro)	1
locatedIn(R, africa)	locatedIn(benin, africa)	1
borders(france, C)	borders(france, germany)	1
borders(C, City)	borders(latvia, russia)	1
borders(Z, Y)	borders(south_africa, lesotho)	1
locatedIn(Z, north_america)	locatedIn(dominican_republic, north_america)	1
sharesBorder(O, uganda)	sharesBorder(X, Y) :- borders(Y, X)	1
sharesBorder(kosovo, montenegro)	sharesBorder(X, Y) :- borders(Y, X)	1
borders(X, Region)	borders(croatia, hungary)	1
borders(Neighbor, uzbekistan)	borders(turkmenistan, uzbekistan)	1
borders(romania, C)	borders(romania, bulgaria)	1
borders(V, C)	borders(tajikistan, uzbekistan)	1
borders(X, C)	borders(andorra, france)	1
officialLanguage(Neighbor, english)	officialLanguage(seychelles, english)	1
borders(liechtenstein, switzerland)	borders(liechtenstein, switzerland)	1
borders(Y, C)	borders(serbia, croatia)	1
sharesBorder(paraguay, bolivia)	sharesBorder(X, Y) :- borders(Y, X)	1
sharesBorder(Neighbor, italy)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(R, C)	borders(luxembourg, germany)	1
officialLanguage(R, vietnamese)	officialLanguage(vietnam, vietnamese)	1
borders(C, W)	borders(serbia, croatia)	1
locatedIn(Org, north_america)	locatedIn(bahamas, north_america)	1
officialLanguage(City, spanish)	officialLanguage(honduras, spanish)	1
borders(X, mexico)	borders(united_states, mexico)	1
borders(C, X)	borders(china, afghanistan)	1
borders(O, iran)	borders(armenia, iran)	1
memberOf(City, C)	memberOf(russia, brics)	1
borders(C, turkey)	borders(armenia, turkey)	1
borders(Y, serbia)	borders(kosovo, serbia)	1
sharesBorder(cameroon, X)	sharesBorder(X, Y) :- borders(Y, X)	1
officialLanguage(X, korean)	officialLanguage(north_korea, korean)	1
borders(colombia, X)	borders(colombia, venezuela)	1
borders(V, C)	borders(eswatini, mozambique)	1
borders(X, C)	borders(turkmenistan, uzbekistan)	1
borders(X, kazakhstan)	borders(russia, kazakhstan)	1
locatedIn(L, europe)	locatedIn(lithuania, europe)	1
borders(bosnia_and_herzegovina, O)	borders(bosnia_and_herzegovina, montenegro)	1
cityIn(C, ukraine)	cityIn(kyiv, ukraine)	1
borders(Z, bulgaria)	borders(romania, bulgaria)	1
borders(C, Country)	borders(lithuania, belarus)	1
borders(cameroon, C)	borders(cameroon, central_african_republic)	1
borders(guyana, C)	borders(guyana, suriname)	1
locatedIn(Z, C)	locatedIn(panama, north_america)	1
borders(Country, C)	borders(france, germany)	1
borders(C, Country)	borders(chad, libya)	1
borders(C, X)	borders(iran, iraq)	1
borders(C, W)	borders(cameroon, equatorial_guinea)	1
borders(Y, tanzania)	borders(uganda, tanzania)	1
borders(saudi_arabia, Country)	borders(saudi_arabia, jordan)	1
memberOf(C, X)	memberOf(brazil, g20)	1
locatedIn(L, oceania)	locatedIn(palau, oceania)	1
locatedIn(C, City)	locatedIn(iraq, middle_east)	1
twoBorderTrip(laos, vietnam)	twoBorderTrip(X, Z) :- sharesBorder(X, Y), sharesBorder(Y, Z)	1
locatedIn(Country, europe)	locatedIn(spain, europe)	1
officialLanguage(Country, C)	officialLanguage(belize, english)	1
sharesBorder(R, sweden)	sharesBorder(X, Y) :- borders(Y, X)	1
borders(C, Y)	borders(honduras, el_salvador)	1
borders(Country, C)	borders(china, tajikistan)	1
officialLanguage(City, C)	officialLanguage(ecuador, spanish)	1
sharesBorder(C, tunisia)	sharesBorder(X, Y) :- borders(X, Y)	1
currencyOf(R, rand)	currencyOf(south_africa, rand)	1
sharesBorder(guyana, Neighbor)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(C, L)	borders(luxembourg, belgium)	1
borders(Region, C)	borders(nigeria, benin)	1
memberOf(spain, Continent)	memberOf(spain, g20)	1
officialLanguage(L, C)	officialLanguage(angola, portuguese)	1
borders(angola, congo)	borders(angola, congo)	1
borders(C, City)	borders(guyana, suriname)	1
sharesBorder(nigeria, chad)	sharesBorder(X, Y) :- borders(X, Y)	1
locatedIn(C, africa)	locatedIn(malawi, africa)	1
sharesBorder(Y, zimbabwe)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(Y, austria)	borders(liechtenstein, austria)	1
sharesBorder(C, bhutan)	sharesBorder(X, Y) :- borders(X, Y)	1
sharesBorder(Neighbor, ukraine)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(C, L)	borders(ethiopia, south_sudan)	1
officialLanguage(W, C)	officialLanguage(nigeria, english)	1
borders(Z, Y)	borders(cameroon, equatorial_guinea)	1
locatedIn(Country, north_america)	locatedIn(el_salvador, north_america)	1
borders(X, Region)	borders(serbia, bulgaria)	1
capitalOf(cape_verde, City)	capitalOf(cape_verde, praia)	1
borders(X, thailand)	borders(myanmar, thailand)	1
locatedIn(Z, africa)	locatedIn(eswatini, africa)	1
borders(C, City)	borders(zimbabwe, namibia)	1
officialLanguage(W, french)	officialLanguage(chad, french)	1
locatedIn(W, africa)	locatedIn(mali, africa)	1
locatedIn(Neighbor, middle_east)	locatedIn(jordan, middle_east)	1
cityIn(C, nicaragua)	cityIn(managua, nicaragua)	1
borders(Y, Z)	borders(nigeria, niger)	1
locatedIn(Country, europe)	locatedIn(azerbaijan, europe)	1
borders(City, C)	borders(north_macedonia, bulgaria)	1
officialLanguage(W, english)	officialLanguage(sierra_leone, english)	1
memberOf(china, Continent)	memberOf(china, g20)	1
borders(C, Neighbor)	borders(north_macedonia, serbia)	1
locatedIn(R, africa)	locatedIn(zimbabwe, africa)	1
sharesBorder(sudan, C)	sharesBorder(X, Y) :- borders(Y, X)	1
currencyOf(Region, euro)	currencyOf(san_marino, euro)	1
borders(X, C)	borders(angola, dr_congo)	1
cityIn(C, City)	cityIn(amman, jordan)	1
sharesBorder(zimbabwe, namibia)	sharesBorder(X, Y) :- borders(X, Y)	1
sharesBorder(Country, angola)	sharesBorder(X, Y) :- borders(Y, X)	1
borders(W, tunisia)	borders(libya, tunisia)	1
sharesBorder(iraq, Org)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(Country, C)	borders(china, vietnam)	1
borders(Country, libya)	borders(niger, libya)	1
currencyOf(C, Continent)	currencyOf(azerbaijan, azerbaijani_manat)	1
currencyOf(Country, C)	currencyOf(cyprus, euro)	1
officialLanguage(Region, C)	officialLanguage(mongolia, mongolian)	1
currencyOf(Continent, C)	currencyOf(sudan, sudanese_pound)	1
sharesBorder(Neighbor, azerbaijan)	sharesBorder(X, Y) :- borders(Y, X)	1
currencyOf(Region, syrian_pound)	currencyOf(syria, syrian_pound)	1
sharesBorder(mali, X)	sharesBorder(X, Y) :- borders(Y, X)	1
officialLanguage(L, english)	officialLanguage(kenya, english)	1
borders(C, Country)	borders(qatar, saudi_arabia)	1
borders(azerbaijan, X)	borders(azerbaijan, iran)	1
borders(C, Y)	borders(chile, peru)	1
locatedIn(Org, africa)	locatedIn(ghana, africa)	1
borders(C, City)	borders(russia, norway)	1
cityIn(Y, spain)	cityIn(madrid, spain)	1
officialLanguage(X, french)	officialLanguage(mauritius, french)	1
borders(C, City)	borders(mexico, belize)	1
borders(C, Z)	borders(north_macedonia, greece)	1
currencyOf(Country, C)	currencyOf(south_africa, rand)	1
officialLanguage(Org, french)	officialLanguage(haiti, french)	1
borders(C, burkina_faso)	borders(benin, burkina_faso)	1
borders(Neighbor, laos)	borders(cambodia, laos)	1
currencyOf(C, Continent)	currencyOf(cape_verde, escudo)	1
borders(O, belarus)	borders(lithuania, belarus)	1
borders(C, L)	borders(russia, poland)	1
borders(Org, afghanistan)	borders(china, afghanistan)	1
locatedIn(Neighbor, north_america)	locatedIn(dominican_republic, north_america)	1
borders(O, C)	borders(france, switzerland)	1
sharesBorder(R, bulgaria)	sharesBorder(X, Y) :- borders(Y, X)	1
borders(L, benin)	borders(nigeria, benin)	1
borders(R, gabon)	borders(cameroon, gabon)	1
currencyOf(Z, euro)	currencyOf(estonia, euro)	1
borders(C, Y)	borders(guyana, suriname)	1
sharesBorder(R, cote_divoire)	sharesBorder(X, Y) :- borders(X, Y)	1
locatedIn(colombia, Continent)	locatedIn(colombia, south_america)	1
currencyOf(Continent, C)	currencyOf(dr_congo, congolese_franc)	1
locatedIn(C, middle_east)	locatedIn(turkey, middle_east)	1
currencyOf(R, euro)	currencyOf(estonia, euro)	1
borders(C, X)	borders(slovenia, austria)	1
memberOf(Region, Neighbor)	memberOf(portugal, eu)	1
borders(X, mali)	borders(cote_divoire, mali)	1
borders(Region, C)	borders(albania, montenegro)	1
officialLanguage(W, C)	officialLanguage(greece, greek)	1
borders(C, Z)	borders(uganda, dr_congo)	1
borders(albania, O)	borders(albania, greece)	1
cityIn(Continent, C)	cityIn(helsinki, finland)	1
memberOf(norway, Country)	memberOf(norway, nato)	1
cityIn(C, City)	cityIn(nassau, bahamas)	1
officialLanguage(W, greek)	officialLanguage(cyprus, greek)	1
capitalOf(City, C)	capitalOf(seychelles, victoria)	1
officialLanguage(W, arabic)	officialLanguage(bahrain, arabic)	1
borders(laos, Country)	borders(laos, vietnam)	1
sharesBorder(Org, poland)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(Neighbor, oman)	borders(yemen, oman)	1
locatedIn(City, C)	locatedIn(nauru, oceania)	1
borders(azerbaijan, Org)	borders(azerbaijan, russia)	1
borders(Region, X)	borders(djibouti, eritrea)	1
borders(equatorial_guinea, X)	borders(equatorial_guinea, gabon)	1
currencyOf(brazil, C)	currencyOf(brazil, real)	1
borders(Y, Z)	borders(kosovo, serbia)	1
twoBorderTrip(L, tanzania)	twoBorderTrip(X, Z) :- sharesBorder(X, Y), sharesBorder(Y, Z)	1
officialLanguage(L, italian)	officialLanguage(san_marino, italian)	1
borders(georgia, Y)	borders(georgia, russia)	1
officialLanguage(R, kazakh)	officialLanguage(kazakhstan, kazakh)	1
officialLanguage(C, english)	officialLanguage(fiji, english)	1
officialLanguage(Region, C)	officialLanguage(jordan, arabic)	1
borders(C, Country)	borders(cote_divoire, liberia)	1
capitalOf(congo, City)	capitalOf(congo, brazzaville)	1
sharesBorder(Country, montenegro)	sharesBorder(X, Y) :- borders(Y, X)	1
officialLanguage(City, french)	officialLanguage(togo, french)	1
sharesBorder(jordan, C)	sharesBorder(X, Y) :- borders(Y, X)	1
borders(Region, X)	borders(france, switzerland)	1
memberOf(czechia, Country)	memberOf(czechia, eu)	1
borders(C, W)	borders(montenegro, kosovo)	1
currencyOf(Continent, C)	currencyOf(kuwait, kuwaiti_dinar)	1
sharesBorder(france, O)	sharesBorder(X, Y) :- borders(X, Y)	1
locatedIn(C, europe)	locatedIn(slovakia, europe)	1
cityIn(C, malaysia)	cityIn(kuala_lumpur, malaysia)	1
borders(C, X)	borders(luxembourg, belgium)	1
officialLanguage(X, C)	officialLanguage(uruguay, spanish)	1
locatedIn(L, africa)	locatedIn(nigeria, africa)	1
borders(C, Y)	borders(russia, norway)	1
borders(City, C)	borders(uganda, tanzania)	1
borders(C, L)	borders(france, belgium)	1
locatedIn(R, C)	locatedIn(bolivia, south_america)	1
locatedIn(W, asia)	locatedIn(india, asia)	1
currencyOf(Z, vatu)	currencyOf(vanuatu, vatu)	1
capitalOf(C, City)	capitalOf(new_zealand, wellington)	1
sharesBorder(poland, Country)	sharesBorder(X, Y) :- borders(Y, X)	1
twoBorderTrip(estonia, latvia)	twoBorderTrip(X, Z) :- sharesBorder(X, Y), sharesBorder(Y, Z)	1
currencyOf(City, C)	currencyOf(san_marino, euro)	1
currencyOf(Country, C)	currencyOf(sierra_leone, leone)	1
borders(Org, jordan)	borders(iraq, jordan)	1
borders(germany, C)	borders(germany, switzerland)	1
capitalOf(C, City)	capitalOf(slovenia, ljubljana)	1
borders(Region, X)	borders(syria, iraq)	1
capitalOf(C, City)	capitalOf(vanuatu, port_vila)	1
borders(mozambique, L)	borders(mozambique, zambia)	1
borders(north_macedonia, W)	borders(north_macedonia, kosovo)	1
borders(X, Region)	borders(moldova, ukraine)	1
borders(C, X)	borders(venezuela, guyana)	1
memberOf(C, X)	memberOf(spain, nato)	1
borders(uganda, Neighbor)	borders(uganda, tanzania)	1
sharesBorder(united_arab_emirates, saudi_arabia)	sharesBorder(X, Y) :- borders(Y, X)	1
officialLanguage(City, C)	officialLanguage(new_zealand, english)	1
currencyOf(Country, C)	currencyOf(mongolia, tugrik)	1
borders(C, Z)	borders(brazil, uruguay)	1
borders(L, mozambique)	borders(malawi, mozambique)	1
borders(City, C)	borders(albania, kosovo)	1
borders(C, W)	borders(qatar, united_arab_emirates)	1
locatedIn(X, africa)	locatedIn(uganda, africa)	1
sharesBorder(R, rwanda)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(Region, X)	borders(kazakhstan, uzbekistan)	1
sharesBorder(spain, X)	sharesBorder(X, Y) :- borders(X, Y)	1
sharesBorder(Y, austria)	sharesBorder(X, Y) :- borders(Y, X)	1
sharesBorder(peru, Neighbor)	sharesBorder(X, Y) :- borders(Y, X)	1
borders(C, north_macedonia)	borders(albania, north_macedonia)	1
borders(C, W)	borders(montenegro, croatia)	1
officialLanguage(City, arabic)	officialLanguage(somalia, arabic)	1
borders(tanzania, Y)	borders(tanzania, mozambique)	1
twoBorderTrip(Y, guyana)	twoBorderTrip(X, Z) :- sharesBorder(X, Y), sharesBorder(Y, Z)	1
sharesBorder(uganda, X)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(Neighbor, czechia)	borders(poland, czechia)	1
borders(R, C)	borders(czechia, germany)	1
memberOf(City, C)	memberOf(croatia, eu)	1
officialLanguage(City, C)	officialLanguage(sri_lanka, sinhala)	1
currencyOf(Z, azerbaijani_manat)	currencyOf(azerbaijan, azerbaijani_manat)	1
locatedIn(City, C)	locatedIn(norway, europe)	1
sharesBorder(Country, senegal)	sharesBorder(X, Y) :- borders(Y, X)	1
borders(Y, Z)	borders(south_africa, eswatini)	1
sharesBorder(C, el_salvador)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(honduras, Y)	borders(honduras, nicaragua)	1
borders(Y, serbia)	borders(bosnia_and_herzegovina, serbia)	1
borders(thailand, O)	borders(thailand, malaysia)	1
borders(Z, C)	borders(burkina_faso, cote_divoire)	1
cityIn(C, City)	cityIn(abuja, nigeria)	1
officialLanguage(X, C)	officialLanguage(thailand, thai)	1
locatedIn(Z, C)	locatedIn(equatorial_guinea, africa)	1
borders(O, uruguay)	borders(brazil, uruguay)	1
borders(C, X)	borders(malawi, zambia)	1
borders(equatorial_guinea, Country)	borders(equatorial_guinea, gabon)	1
borders(C, Y)	borders(senegal, mali)	1
borders(V, niger)	borders(mali, niger)	1
borders(O, C)	borders(djibouti, eritrea)	1
borders(O, C)	borders(netherlands, germany)	1
borders(City, C)	borders(costa_rica, panama)	1
borders(C, Y)	borders(chad, libya)	1
borders(X, Region)	borders(zimbabwe, botswana)	1
borders(C, X)	borders(chile, bolivia)	1
borders(C, L)	borders(equatorial_guinea, gabon)	1
borders(C, Z)	borders(senegal, mali)	1
memberOf(india, g20)	memberOf(india, g20)	1
locatedIn(C, europe)	locatedIn(montenegro, europe)	1
borders(C, Y)	borders(brazil, peru)	1
locatedIn(Region, C)	locatedIn(kenya, africa)	1
sharesBorder(peru, C)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(L, C)	borders(panama, colombia)	1
borders(ethiopia, X)	borders(ethiopia, sudan)	1
borders(O, C)	borders(croatia, hungary)	1
borders(C, Y)	borders(uganda, dr_congo)	1
borders(C, Neighbor)	borders(ethiopia, south_sudan)	1
borders(turkmenistan, W)	borders(turkmenistan, afghanistan)	1
currencyOf(Z, cfa_franc)	currencyOf(togo, cfa_franc)	1
sharesBorder(Org, romania)	sharesBorder(X, Y) :- borders(Y, X)	1
sharesBorder(Neighbor, vietnam)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(W, russia)	borders(latvia, russia)	1
borders(C, City)	borders(estonia, russia)	1
sharesBorder(botswana, Neighbor)	sharesBorder(X, Y) :- borders(X, Y)	1
locatedIn(City, C)	locatedIn(india, asia)	1
borders(Y, austria)	borders(slovakia, austria)	1
borders(Country, C)	borders(libya, algeria)	1
cityIn(C, City)	cityIn(singapore_city, singapore)	1
locatedIn(Country, asia)	locatedIn(cambodia, asia)	1
borders(russia, Country)	borders(russia, finland)	1
borders(C, X)	borders(central_african_republic, south_sudan)	1
borders(C, mexico)	borders(united_states, mexico)	1
borders(Region, C)	borders(uganda, south_sudan)	1
borders(Region, X)	borders(angola, zambia)	1
borders(Region, X)	borders(netherlands, germany)	1
borders(R, dr_congo)	borders(tanzania, dr_congo)	1
borders(myanmar, C)	borders(myanmar, thailand)	1
borders(City, C)	borders(brazil, guyana)	1
memberOf(C, g20)	memberOf(argentina, g20)	1
borders(L, mongolia)	borders(china, mongolia)	1
officialLanguage(L, arabic)	officialLanguage(egypt, arabic)	1
borders(cambodia, laos)	borders(cambodia, laos)	1
cityIn(C, City)	cityIn(istanbul, turkey)	1
locatedIn(liberia, africa)	locatedIn(liberia, africa)	1
borders(italy, Neighbor)	borders(italy, switzerland)	1
borders(V, C)	borders(egypt, libya)	1
borders(latvia, Org)	borders(latvia, lithuania)	1
borders(C, City)	borders(benin, niger)	1
borders(C, W)	borders(mali, mauritania)	1
sharesBorder(Z, austria)	sharesBorder(X, Y) :- borders(X, Y)	1
currencyOf(Z, birr)	currencyOf(ethiopia, birr)	1
currencyOf(Continent, C)	currencyOf(andorra, euro)	1
borders(C, X)	borders(ghana, togo)	1
cityIn(Continent, C)	cityIn(phnom_penh, cambodia)	1
twoBorderTrip(L, mali)	twoBorderTrip(X, Z) :- sharesBorder(X, Y), sharesBorder(Y, Z)	1
sharesBorder(germany, Y)	sharesBorder(X, Y) :- borders(Y, X)	1
sharesBorder(X, Region)	sharesBorder(X, Y) :- borders(Y, X)	1
memberOf(C, City)	memberOf(saudi_arabia, brics)	1
borders(W, venezuela)	borders(brazil, venezuela)	1
borders(C, Z)	borders(senegal, guinea_bissau)	1
borders(Z, Y)	borders(tajikistan, uzbekistan)	1
