goal	rule	score
memberOf(W, brics)	memberOf(egypt, brics)	1
sharesBorder(nepal, china)	sharesBorder(X, Y) :- borders(Y, X)	1
borders(L, C)	borders(guatemala, el_salvador)	1
sharesBorder(Y, dr_congo)	sharesBorder(X, Y) :- borders(X, Y)	1
memberOf(C, Region)	memberOf(japan, g20)	1
borders(C, W)	borders(germany, belgium)	1
sharesBorder(C, lithuania)	sharesBorder(X, Y) :- borders(X, Y)	1
cityIn(L, egypt)	cityIn(alexandria, egypt)	1
memberOf(O, g20)	memberOf(china, g20)	1
borders(R, C)	borders(colombia, peru)	1
locatedIn(Z, asia)	locatedIn(uzbekistan, asia)	1
officialLanguage(Org, french)	officialLanguage(burkina_faso, french)	1
currencyOf(C, City)	currencyOf(brunei, brunei_dollar)	1
locatedIn(L, asia)	locatedIn(malaysia, asia)	1
twoBorderTrip(Continent, congo)	twoBorderTrip(X, Z) :- sharesBorder(X, Y), sharesBorder(Y, Z)	1
borders(City, C)	borders(chad, niger)	1
borders(ethiopia, south_sudan)	borders(ethiopia, south_sudan)	1
sharesBorder(L, north_macedonia)	sharesBorder(X, Y) :- borders(X, Y)	1
locatedIn(City, middle_east)	locatedIn(turkey, middle_east)	1
borders(ghana, Neighbor)	borders(ghana, cote_divoire)	1
sharesBorder(congo, Y)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(C, Continent)	borders(senegal, guinea)	1
borders(laos, V)	borders(laos, thailand)	1
twoBorderTrip(Neighbor, guinea_bissau)	twoBorderTrip(X, Z) :- sharesBorder(X, Y), sharesBorder(Y, Z)	1
borders(C, Continent)	borders(iran, iraq)	1
borders(italy, R)	borders(italy, switzerland)	1
cityIn(City, C)	cityIn(leon, nicaragua)	1
borders(tanzania, R)	borders(tanzania, rwanda)	1
twoBorderTrip(R, austria)	twoBorderTrip(X, Z) :- sharesBorder(X, Y), sharesBorder(Y, Z)	1
memberOf(tajikistan, cis)	memberOf(tajikistan, cis)	1
locatedIn(cuba, C)	locatedIn(cuba, north_america)	1
sharesBorder(poland, germany)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(C, Continent)	borders(mali, mauritania)	1
borders(burkina_faso, mali)	borders(burkina_faso, mali)	1
borders(south_africa, W)	borders(south_africa, mozambique)	1
borders(C, R)	borders(guatemala, el_salvador)	1
officialLanguage(X, malay)	officialLanguage(singapore, malay)	1
borders(City, C)	borders(egypt, libya)	1
cityIn(City, ireland)	cityIn(cork, ireland)	1
cityIn(C, City)	cityIn(tarawa, kiribati)	1
borders(C, Neighbor)	borders(syria, iraq)	1
officialLanguage(W, C)	officialLanguage(cote_divoire, french)	1
borders(colombia, R)	borders(colombia, venezuela)	1
borders(tanzania, Neighbor)	borders(tanzania, malawi)	1
borders(C, City)	borders(china, afghanistan)	1
sharesBorder(C, china)	sharesBorder(X, Y) :- borders(Y, X)	1
officialLanguage(Z, english)	officialLanguage(kenya, english)	1
borders(C, X)	borders(chile, peru)	1
borders(iraq, jordan)	borders(iraq, jordan)	1
borders(C, L)	borders(mexico, guatemala)	1
borders(russia, O)	borders(russia, finland)	1
currencyOf(X, usd)	currencyOf(ecuador, usd)	1
borders(C, X)	borders(guinea, sierra_leone)	1
currencyOf(X, lebanese_pound)	currencyOf(lebanon, lebanese_pound)	1
borders(Org, C)	borders(libya, algeria)	1
officialLanguage(V, english)	officialLanguage(brunei, english)	1
locatedIn(singapore, City)	locatedIn(singapore, asia)	1
borders(kenya, Neighbor)	borders(kenya, somalia)	1
borders(C, City)	borders(serbia, hungary)	1
locatedIn(Y, europe)	locatedIn(ukraine, europe)	1
borders(Neighbor, croatia)	borders(serbia, croatia)	1
sharesBorder(Neighbor, iran)	sharesBorder(X, Y) :- borders(X, Y)	1
cityIn(C, City)	cityIn(roseau, dominica)	1
locatedIn(Y, asia)	locatedIn(taiwan, asia)	1
borders(City, suriname)	borders(guyana, suriname)	1
borders(Continent, zambia)	borders(mozambique, zambia)	1
locatedIn(angola, City)	locatedIn(angola, africa)	1
borders(Y, libya)	borders(egypt, libya)	1
borders(C, O)	borders(burkina_faso, niger)	1
locatedIn(Neighbor, north_america)	locatedIn(mexico, north_america)	1
officialLanguage(Org, english)	officialLanguage(eritrea, english)	1
locatedIn(Continent, north_america)	locatedIn(honduras, north_america)	1
locatedIn(Continent, africa)	locatedIn(mali, africa)	1
sharesBorder(tunisia, V)	sharesBorder(X, Y) :- borders(Y, X)	1
cityIn(City, zimbabwe)	cityIn(bulawayo, zimbabwe)	1
borders(C, dr_congo)	borders(angola, dr_congo)	1
officialLanguage(V, arabic)	officialLanguage(djibouti, arabic)	1
locatedIn(cambodia, asia)	locatedIn(cambodia, asia)	1
borders(papua_new_guinea, Org)	borders(papua_new_guinea, indonesia)	1
borders(R, C)	borders(india, myanmar)	1
sharesBorder(Y, united_arab_emirates)	sharesBorder(X, Y) :- borders(X, Y)	1
cityIn(C, City)	cityIn(windhoek, namibia)	1
borders(C, L)	borders(india, pakistan)	1
memberOf(C, City)	memberOf(croatia, nato)	1
borders(C, O)	borders(india, bangladesh)	1
borders(C, Neighbor)	borders(russia, belarus)	1
memberOf(W, nato)	memberOf(austria, nato)	1
borders(C, R)	borders(thailand, malaysia)	1
sharesBorder(turkmenistan, uzbekistan)	sharesBorder(X, Y) :- borders(X, Y)	1
sharesBorder(sudan, C)	sharesBorder(X, Y) :- borders(X, Y)	1
sharesBorder(O, cote_divoire)	sharesBorder(X, Y) :- borders(Y, X)	1
borders(R, nepal)	borders(india, nepal)	1
borders(O, peru)	borders(colombia, peru)	1
officialLanguage(Country, C)	officialLanguage(bhutan, dzongkha)	1
borders(O, bangladesh)	borders(myanmar, bangladesh)	1
currencyOf(Region, C)	currencyOf(indonesia, rupiah)	1
memberOf(City, C)	memberOf(finland, eu)	1
sharesBorder(Neighbor, jordan)	sharesBorder(X, Y) :- borders(Y, X)	1
officialLanguage(Org, norwegian)	officialLanguage(norway, norwegian)	1
borders(yemen, oman)	borders(yemen, oman)	1
officialLanguage(belgium, french)	officialLanguage(belgium, french)	1
borders(C, O)	borders(senegal, guinea_bissau)	1
sharesBorder(Org, peru)	sharesBorder(X, Y) :- borders(X, Y)	1
sharesBorder(Y, chile)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(hungary, slovakia)	borders(hungary, slovakia)	1
borders(R, C)	borders(liberia, sierra_leone)	1
borders(guinea, sierra_leone)	borders(guinea, sierra_leone)	1
borders(latvia, Y)	borders(latvia, lithuania)	1
borders(C, Continent)	borders(czechia, germany)	1
currencyOf(X, swissFranc)	currencyOf(switzerland, swissFranc)	1
borders(C, City)	borders(yemen, oman)	1
officialLanguage(V, slovak)	officialLanguage(slovakia, slovak)	1
borders(Neighbor, togo)	borders(ghana, togo)	1
borders(Neighbor, mali)	borders(cote_divoire, mali)	1
sharesBorder(laos, thailand)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(mali, Y)	borders(mali, niger)	1
locatedIn(City, middle_east)	locatedIn(yemen, middle_east)	1
borders(chile, L)	borders(chile, bolivia)	1
borders(kenya, City)	borders(kenya, south_sudan)	1
memberOf(C, Continent)	memberOf(united_kingdom, nato)	1
cityIn(City, poland)	cityIn(krakow, poland)	1
borders(C, X)	borders(kenya, somalia)	1
borders(slovakia, Y)	borders(slovakia, austria)	1
locatedIn(C, City)	locatedIn(haiti, north_america)	1
locatedIn(V, africa)	locatedIn(eswatini, africa)	1
sharesBorder(C, thailand)	sharesBorder(X, Y) :- borders(X, Y)	1
sharesBorder(R, south_sudan)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(Org, iran)	borders(armenia, iran)	1
borders(belarus, R)	borders(belarus, ukraine)	1
officialLanguage(V, english)	officialLanguage(nigeria, english)	1
officialLanguage(C, City)	officialLanguage(vatican_city, latin)	1
borders(Continent, C)	borders(myanmar, bangladesh)	1
sharesBorder(Y, tajikistan)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(sudan, City)	borders(sudan, south_sudan)	1
sharesBorder(zambia, dr_congo)	sharesBorder(X, Y) :- borders(X, Y)	1
cityIn(C, united_states)	cityIn(new_york_city, united_states)	1
borders(R, namibia)	borders(zimbabwe, namibia)	1
borders(Neighbor, nicaragua)	borders(costa_rica, nicaragua)	1
currencyOf(X, loti)	currencyOf(lesotho, loti)	1
borders(C, O)	borders(greece, bulgaria)	1
sharesBorder(guatemala, Y)	sharesBorder(X, Y) :- borders(X, Y)	1
locatedIn(O, europe)	locatedIn(croatia, europe)	1
borders(honduras, Y)	borders(honduras, el_salvador)	1
sharesBorder(finland, russia)	sharesBorder(X, Y) :- borders(Y, X)	1
locatedIn(V, africa)	locatedIn(south_sudan, africa)	1
officialLanguage(R, english)	officialLanguage(zimbabwe, english)	1
locatedIn(O, africa)	locatedIn(burundi, africa)	1
locatedIn(netherlands, C)	locatedIn(netherlands, europe)	1
cityIn(C, City)	cityIn(jakarta, indonesia)	1
cityIn(City, kazakhstan)	cityIn(almaty, kazakhstan)	1
borders(luxembourg, Y)	borders(luxembourg, france)	1
borders(R, C)	borders(armenia, turkey)	1
officialLanguage(C, City)	officialLanguage(eswatini, english)	1
borders(C, uzbekistan)	borders(kyrgyzstan, uzbekistan)	1
sharesBorder(C, belarus)	sharesBorder(X, Y) :- borders(X, Y)	1
sharesBorder(City, uganda)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(tanzania, R)	borders(tanzania, burundi)	1
borders(iraq, X)	borders(iraq, jordan)	1
locatedIn(Neighbor, north_america)	locatedIn(belize, north_america)	1
borders(R, burkina_faso)	borders(ghana, burkina_faso)	1
borders(Continent, C)	borders(tajikistan, afghanistan)	1
capitalOf(C, City)	capitalOf(vatican_city, vatican_city)	1
borders(Continent, afghanistan)	borders(china, afghanistan)	1
cityIn(L, denmark)	cityIn(copenhagen, denmark)	1
borders(ethiopia, Y)	borders(ethiopia, somalia)	1
borders(C, Continent)	borders(bosnia_and_herzegovina, croatia)	1
borders(City, C)	borders(russia, north_korea)	1
sharesBorder(R, guyana)	sharesBorder(X, Y) :- borders(X, Y)	1
locatedIn(nepal, City)	locatedIn(nepal, asia)	1
officialLanguage(R, slovak)	officialLanguage(slovakia, slovak)	1
locatedIn(C, City)	locatedIn(antigua_and_barbuda, north_america)	1
currencyOf(C, City)	currencyOf(south_sudan, south_sudanese_pound)	1
capitalOf(C, City)	capitalOf(cameroon, yaounde)	1
borders(romania, Y)	borders(romania, bulgaria)	1
sharesBorder(central_african_republic, R)	sharesBorder(X, Y) :- borders(X, Y)	1
sharesBorder(croatia, V)	sharesBorder(X, Y) :- borders(Y, X)	1
borders(O, ecuador)	borders(colombia, ecuador)	1
locatedIn(O, C)	locatedIn(mozambique, africa)	1
locatedIn(C, north_america)	locatedIn(bahamas, north_america)	1
cityIn(City, bulgaria)	cityIn(plovdiv, bulgaria)	1
locatedIn(Neighbor, north_america)	locatedIn(united_states, north_america)	1
borders(C, Neighbor)	borders(brazil, colombia)	1
borders(Region, C)	borders(thailand, malaysia)	1
borders(C, City)	borders(luxembourg, germany)	1
sharesBorder(City, uruguay)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(City, C)	borders(senegal, guinea)	1
locatedIn(City, C)	locatedIn(panama, north_america)	1
borders(C, Continent)	borders(guyana, suriname)	1
borders(central_african_republic, Y)	borders(central_african_republic, south_sudan)	1
sharesBorder(O, united_arab_emirates)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(Neighbor, C)	borders(angola, namibia)	1
borders(R, C)	borders(estonia, latvia)	1
borders(egypt, libya)	borders(egypt, libya)	1
sharesBorder(Org, algeria)	sharesBorder(X, Y) :- borders(X, Y)	1
locatedIn(Country, C)	locatedIn(uganda, africa)	1
capitalOf(C, City)	capitalOf(zimbabwe, harare)	1
locatedIn(O, oceania)	locatedIn(solomon_islands, oceania)	1
officialLanguage(C, english)	officialLanguage(mauritius, english)	1
capitalOf(City, C)	capitalOf(central_african_republic, bangui)	1
borders(O, spain)	borders(andorra, spain)	1
sharesBorder(C, libya)	sharesBorder(X, Y) :- borders(X, Y)	1
cityIn(C, tonga)	cityIn(neiafu, tonga)	1
borders(R, honduras)	borders(guatemala, honduras)	1
borders(Neighbor, south_sudan)	borders(sudan, south_sudan)	1
memberOf(C, Region)	memberOf(italy, eu)	1
twoBorderTrip(City, russia)	twoBorderTrip(X, Z) :- sharesBorder(X, Y), sharesBorder(Y, Z)	1
borders(R, lithuania)	borders(latvia, lithuania)	1
borders(germany, V)	borders(germany, switzerland)	1
officialLanguage(Org, kazakh)	officialLanguage(kazakhstan, kazakh)	1
borders(Neighbor, sudan)	borders(ethiopia, sudan)	1
sharesBorder(iran, azerbaijan)	sharesBorder(X, Y) :- borders(Y, X)	1
officialLanguage(Z, english)	officialLanguage(liberia, english)	1
borders(Neighbor, belgium)	borders(germany, belgium)	1
borders(angola, C)	borders(angola, namibia)	1
sharesBorder(moldova, C)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(south_africa, mozambique)	borders(south_africa, mozambique)	1
borders(egypt, Y)	borders(egypt, libya)	1
borders(C, Continent)	borders(spain, france)	1
borders(C, Org)	borders(germany, belgium)	1
borders(azerbaijan, Y)	borders(azerbaijan, russia)	1
officialLanguage(Country, C)	officialLanguage(luxembourg, german)	1
officialLanguage(R, french)	officialLanguage(seychelles, french)	1
sharesBorder(malawi, R)	sharesBorder(X, Y) :- borders(X, Y)	1
officialLanguage(R, french)	officialLanguage(belgium, french)	1
borders(georgia, russia)	borders(georgia, russia)	1
locatedIn(V, middle_east)	locatedIn(turkey, middle_east)	1
borders(City, guyana)	borders(brazil, guyana)	1
memberOf(C, Continent)	memberOf(ireland, g20)	1
borders(Org, C)	borders(kenya, south_sudan)	1
borders(City, guatemala)	borders(mexico, guatemala)	1
cityIn(C, City)	cityIn(castries, saint_lucia)	1
capitalOf(C, City)	capitalOf(gabon, libreville)	1
cityIn(C, City)	cityIn(sofia, bulgaria)	1
sharesBorder(suriname, brazil)	sharesBorder(X, Y) :- borders(Y, X)	1
sharesBorder(Continent, syria)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(Org, C)	borders(brazil, bolivia)	1
borders(City, C)	borders(iran, pakistan)	1
sharesBorder(O, myanmar)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(C, City)	borders(cote_divoire, liberia)	1
sharesBorder(serbia, kosovo)	sharesBorder(X, Y) :- borders(Y, X)	1
sharesBorder(poland, ukraine)	sharesBorder(X, Y) :- borders(Y, X)	1
borders(kosovo, Org)	borders(kosovo, serbia)	1
borders(C, City)	borders(qatar, united_arab_emirates)	1
cityIn(C, oman)	cityIn(salalah, oman)	1
locatedIn(Continent, C)	locatedIn(mexico, north_america)	1
sharesBorder(central_african_republic, cameroon)	sharesBorder(X, Y) :- borders(Y, X)	1
cityIn(City, C)	cityIn(bulawayo, zimbabwe)	1
locatedIn(R, asia)	locatedIn(cambodia, asia)	1
borders(C, Neighbor)	borders(united_states, mexico)	1
borders(C, L)	borders(slovakia, poland)	1
borders(L, C)	borders(china, tajikistan)	1
officialLanguage(V, thai)	officialLanguage(thailand, thai)	1
cityIn(City, C)	cityIn(ramallah, palestine)	1
cityIn(City, taiwan)	cityIn(kaohsiung, taiwan)	1
borders(north_macedonia, R)	borders(north_macedonia, greece)	1
officialLanguage(X, english)	officialLanguage(fiji, english)	1
locatedIn(R, europe)	locatedIn(moldova, europe)	1
locatedIn(V, C)	locatedIn(south_korea, asia)	1
sharesBorder(zimbabwe, botswana)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(Neighbor, C)	borders(chile, peru)	1
borders(C, W)	borders(kenya, somalia)	1
borders(C, Continent)	borders(congo, gabon)	1
borders(benin, Org)	borders(benin, burkina_faso)	1
memberOf(W, g20)	memberOf(chile, g20)	1
officialLanguage(Z, italian)	officialLanguage(switzerland, italian)	1
borders(C, laos)	borders(myanmar, laos)	1
officialLanguage(nauru, nauruan)	officialLanguage(nauru, nauruan)	1
memberOf(W, g20)	memberOf(south_korea, g20)	1
borders(cote_divoire, R)	borders(cote_divoire, mali)	1
borders(C, R)	borders(albania, greece)	1
cityIn(L, south_africa)	cityIn(cape_town, south_africa)	1
locatedIn(Region, C)	locatedIn(liechtenstein, europe)	1
borders(Neighbor, C)	borders(honduras, el_salvador)	1
borders(C, Org)	borders(uganda, rwanda)	1
sharesBorder(Neighbor, liberia)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(C, R)	borders(benin, burkina_faso)	1
sharesBorder(Continent, saudi_arabia)	sharesBorder(X, Y) :- borders(Y, X)	1
sharesBorder(Org, benin)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(C, Neighbor)	borders(south_africa, eswatini)	1
borders(Continent, russia)	borders(estonia, russia)	1
borders(Y, russia)	borders(georgia, russia)	1
officialLanguage(V, portuguese)	officialLanguage(guinea_bissau, portuguese)	1
borders(R, C)	borders(sudan, libya)	1
capitalOf(C, City)	capitalOf(north_korea, pyongyang)	1
officialLanguage(R, english)	officialLanguage(malta, english)	1
memberOf(Neighbor, cis)	memberOf(moldova, cis)	1
officialLanguage(Continent, C)	officialLanguage(mali, french)	1
borders(C, O)	borders(syria, turkey)	1
locatedIn(O, europe)	locatedIn(ukraine, europe)	1
locatedIn(Y, africa)	locatedIn(cameroon, africa)	1
borders(C, City)	borders(china, north_korea)	1
borders(City, somalia)	borders(djibouti, somalia)	1
borders(nigeria, niger)	borders(nigeria, niger)	1
cityIn(C, united_kingdom)	cityIn(london, united_kingdom)	1
borders(tanzania, W)	borders(tanzania, rwanda)	1
borders(C, Org)	borders(burundi, dr_congo)	1
borders(O, russia)	borders(lithuania, russia)	1
borders(C, Continent)	borders(mozambique, zambia)	1
officialLanguage(C, luxembourgish)	officialLanguage(luxembourg, luxembourgish)	1
locatedIn(zimbabwe, City)	locatedIn(zimbabwe, africa)	1
borders(saudi_arabia, Y)	borders(saudi_arabia, oman)	1
borders(R, zambia)	borders(tanzania, zambia)	1
borders(Neighbor, equatorial_guinea)	borders(cameroon, equatorial_guinea)	1
cityIn(C, dominica)	cityIn(roseau, dominica)	1
borders(V, norway)	borders(russia, norway)	1
borders(C, Neighbor)	borders(latvia, lithuania)	1
officialLanguage(City, C)	officialLanguage(guinea_bissau, crioulo)	1
borders(C, bolivia)	borders(argentina, bolivia)	1
cityIn(C, israel)	cityIn(tel_aviv, israel)	1
locatedIn(Z, europe)	locatedIn(belarus, europe)	1
locatedIn(R, middle_east)	locatedIn(oman, middle_east)	1
cityIn(C, City)	cityIn(nicosia, cyprus)	1
locatedIn(nauru, C)	locatedIn(nauru, oceania)	1
sharesBorder(oman, united_arab_emirates)	sharesBorder(X, Y) :- borders(Y, X)	1
borders(egypt, Y)	borders(egypt, sudan)	1
capitalOf(C, Z)	capitalOf(djibouti, djibouti)	1
officialLanguage(Org, malay)	officialLanguage(brunei, malay)	1
officialLanguage(City, C)	officialLanguage(saudi_arabia, arabic)	1
locatedIn(R, C)	locatedIn(yemen, middle_east)	1
borders(L, C)	borders(myanmar, laos)	1
borders(C, Org)	borders(niger, algeria)	1
locatedIn(Region, C)	locatedIn(iceland, europe)	1
officialLanguage(X, portuguese)	officialLanguage(brazil, portuguese)	1
officialLanguage(City, C)	officialLanguage(gambia, english)	1
borders(C, turkmenistan)	borders(kazakhstan, turkmenistan)	1
borders(C, Neighbor)	borders(denmark, germany)	1
capitalOf(C, City)	capitalOf(togo, lome)	1
officialLanguage(X, creole)	officialLanguage(seychelles, creole)	1
borders(C, L)	borders(cameroon, equatorial_guinea)	1
borders(R, malawi)	borders(tanzania, malawi)	1
officialLanguage(City, spanish)	officialLanguage(ecuador, spanish)	1
locatedIn(estonia, C)	locatedIn(estonia, europe)	1
borders(C, L)	borders(brazil, argentina)	1
cityIn(C, City)	cityIn(lima, peru)	1
borders(senegal, Neighbor)	borders(senegal, gambia)	1
officialLanguage(Country, C)	officialLanguage(myanmar, burmese)	1
locatedIn(Region, C)	locatedIn(mongolia, asia)	1
locatedIn(Continent, C)	locatedIn(mozambique, africa)	1
borders(V, dr_congo)	borders(tanzania, dr_congo)	1
officialLanguage(City, C)	officialLanguage(sweden, swedish)	1
borders(R, slovakia)	borders(czechia, slovakia)	1
memberOf(V, C)	memberOf(spain, nato)	1
officialLanguage(Continent, C)	officialLanguage(paraguay, guarani)	1
sharesBorder(Y, austria)	sharesBorder(X, Y) :- borders(X, Y)	1
locatedIn(Y, africa)	locatedIn(congo, africa)	1
locatedIn(City, africa)	locatedIn(gabon, africa)	1
locatedIn(L, europe)	locatedIn(monaco, europe)	1
borders(C, dr_congo)	borders(tanzania, dr_congo)	1
locatedIn(C, City)	locatedIn(austria, europe)	1
capitalOf(C, City)	capitalOf(lebanon, beirut)	1
officialLanguage(X, french)	officialLanguage(burkina_faso, french)	1
borders(C, L)	borders(central_african_republic, chad)	1
twoBorderTrip(R, germany)	twoBorderTrip(X, Z) :- sharesBorder(X, Y), sharesBorder(Y, Z)	1
borders(C, R)	borders(south_africa, mozambique)	1
borders(Continent, C)	borders(zambia, dr_congo)	1
memberOf(V, C)	memberOf(romania, eu)	1
capitalOf(City, C)	capitalOf(el_salvador, san_salvador)	1
locatedIn(C, africa)	locatedIn(gabon, africa)	1
borders(City, C)	borders(russia, china)	1
officialLanguage(City, french)	officialLanguage(equatorial_guinea, french)	1
cityIn(C, maldives)	cityIn(male, maldives)	1
cityIn(City, benin)	cityIn(cotonou, benin)	1
borders(estonia, Neighbor)	borders(estonia, latvia)	1
memberOf(C, Region)	memberOf(canada, g20)	1
officialLanguage(Z, french)	officialLanguage(chad, french)	1
borders(C, City)	borders(slovenia, croatia)	1
officialLanguage(X, french)	officialLanguage(madagascar, french)	1
borders(cote_divoire, liberia)	borders(cote_divoire, liberia)	1
locatedIn(Y, europe)	locatedIn(azerbaijan, europe)	1
borders(guatemala, belize)	borders(guatemala, belize)	1
borders(C, Continent)	borders(armenia, georgia)	1
borders(C, Continent)	borders(ethiopia, somalia)	1
sharesBorder(united_states, C)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(uzbekistan, V)	borders(uzbekistan, afghanistan)	1
memberOf(bulgaria, eu)	memberOf(bulgaria, eu)	1
memberOf(C, Continent)	memberOf(uzbekistan, cis)	1
locatedIn(R, C)	locatedIn(laos, asia)	1
cityIn(L, france)	cityIn(paris, france)	1
officialLanguage(C, english)	officialLanguage(antigua_and_barbuda, english)	1
officialLanguage(X, english)	officialLanguage(vanuatu, english)	1
borders(C, O)	borders(andorra, spain)	1
borders(C, Neighbor)	borders(kenya, south_sudan)	1
borders(C, City)	borders(turkmenistan, uzbekistan)	1
borders(latvia, Neighbor)	borders(latvia, belarus)	1
locatedIn(Z, asia)	locatedIn(thailand, asia)	1
officialLanguage(City, C)	officialLanguage(kiribati, gilbertese)	1
officialLanguage(iraq, C)	officialLanguage(iraq, kurdish)	1
borders(Org, zambia)	borders(namibia, zambia)	1
sharesBorder(C, greece)	sharesBorder(X, Y) :- borders(Y, X)	1
sharesBorder(uganda, V)	sharesBorder(X, Y) :- borders(Y, X)	1
borders(C, O)	borders(saudi_arabia, kuwait)	1
borders(Continent, C)	borders(south_africa, mozambique)	1
borders(argentina, V)	borders(argentina, uruguay)	1
borders(City, C)	borders(spain, france)	1
cityIn(L, indonesia)	cityIn(jakarta, indonesia)	1
officialLanguage(V, tajik)	officialLanguage(tajikistan, tajik)	1
borders(C, O)	borders(croatia, hungary)	1
borders(Org, chile)	borders(argentina, chile)	1
borders(zimbabwe, V)	borders(zimbabwe, mozambique)	1
borders(V, bolivia)	borders(argentina, bolivia)	1
officialLanguage(Z, C)	officialLanguage(nigeria, english)	1
borders(myanmar, R)	borders(myanmar, bangladesh)	1
borders(Neighbor, C)	borders(montenegro, serbia)	1
locatedIn(Country, C)	locatedIn(vatican_city, europe)	1
memberOf(ireland, C)	memberOf(ireland, g20)	1
locatedIn(tanzania, C)	locatedIn(tanzania, africa)	1
cityIn(City, C)	cityIn(yaren, nauru)	1
borders(Continent, botswana)	borders(south_africa, botswana)	1
memberOf(united_arab_emirates, brics)	memberOf(united_arab_emirates, brics)	1
locatedIn(City, north_america)	locatedIn(honduras, north_america)	1
memberOf(Neighbor, eu)	memberOf(netherlands, eu)	1
locatedIn(L, north_america)	locatedIn(saint_lucia, north_america)	1
sharesBorder(slovakia, C)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(Continent, C)	borders(china, mongolia)	1
borders(latvia, Neighbor)	borders(latvia, russia)	1
locatedIn(City, africa)	locatedIn(togo, africa)	1
officialLanguage(Continent, C)	officialLanguage(slovakia, slovak)	1
locatedIn(Continent, south_america)	locatedIn(uruguay, south_america)	1
sharesBorder(Y, france)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(Neighbor, C)	borders(turkmenistan, iran)	1
locatedIn(Neighbor, europe)	locatedIn(italy, europe)	1
sharesBorder(Neighbor, algeria)	sharesBorder(X, Y) :- borders(Y, X)	1
borders(russia, O)	borders(russia, china)	1
borders(C, City)	borders(cambodia, thailand)	1
officialLanguage(Org, arabic)	officialLanguage(chad, arabic)	1
sharesBorder(C, iraq)	sharesBorder(X, Y) :- borders(Y, X)	1
cityIn(C, estonia)	cityIn(tartu, estonia)	1
sharesBorder(slovakia, V)	sharesBorder(X, Y) :- borders(Y, X)	1
locatedIn(C, africa)	locatedIn(togo, africa)	1
officialLanguage(X, portuguese)	officialLanguage(guinea_bissau, portuguese)	1
cityIn(City, croatia)	cityIn(zagreb, croatia)	1
memberOf(C, City)	memberOf(united_arab_emirates, gcc)	1
sharesBorder(Continent, serbia)	sharesBorder(X, Y) :- borders(X, Y)	1
officialLanguage(Country, C)	officialLanguage(rwanda, kinyarwanda)	1
capitalOf(C, City)	capitalOf(somalia, mogadishu)	1
borders(City, C)	borders(congo, gabon)	1
cityIn(C, City)	cityIn(seoul, south_korea)	1
locatedIn(Country, africa)	locatedIn(tunisia, africa)	1
locatedIn(V, asia)	locatedIn(kyrgyzstan, asia)	1
officialLanguage(luxembourg, french)	officialLanguage(luxembourg, french)	1
locatedIn(C, africa)	locatedIn(ghana, africa)	1
cityIn(City, C)	cityIn(maracaibo, venezuela)	1
borders(Neighbor, C)	borders(saudi_arabia, jordan)	1
cityIn(City, north_korea)	cityIn(pyongyang, north_korea)	1
locatedIn(City, C)	locatedIn(dominica, north_america)	1
borders(C, R)	borders(yemen, oman)	1
borders(R, C)	borders(honduras, nicaragua)	1
officialLanguage(C, City)	officialLanguage(malta, maltese)	1
borders(City, C)	borders(tanzania, dr_congo)	1
sharesBorder(saudi_arabia, Y)	sharesBorder(X, Y) :- borders(X, Y)	1
sharesBorder(Y, ethiopia)	sharesBorder(X, Y) :- borders(Y, X)	1
borders(O, france)	borders(spain, france)	1
cityIn(C, City)	cityIn(durres, albania)	1
borders(Continent, C)	borders(kyrgyzstan, tajikistan)	1
borders(V, afghanistan)	borders(turkmenistan, afghanistan)	1
capitalOf(City, C)	capitalOf(latvia, riga)	1
cityIn(City, C)	cityIn(kumasi, ghana)	1
cityIn(City, C)	cityIn(kaunas, lithuania)	1
officialLanguage(R, spanish)	officialLanguage(equatorial_guinea, spanish)	1
borders(V, iran)	borders(turkmenistan, iran)	1
memberOf(C, Region)	memberOf(saudi_arabia, brics)	1
borders(Region, C)	borders(south_africa, mozambique)	1
cityIn(City, denmark)	cityIn(copenhagen, denmark)	1
borders(poland, City)	borders(poland, germany)	1
sharesBorder(paraguay, V)	sharesBorder(X, Y) :- borders(Y, X)	1
officialLanguage(City, swahili)	officialLanguage(kenya, swahili)	1
cityIn(C, City)	cityIn(kampala, uganda)	1
sharesBorder(ghana, C)	sharesBorder(X, Y) :- borders(X, Y)	1
borders(Continent, C)	borders(russia, kazakhstan)	1
locatedIn(Neighbor, europe)	locatedIn(switzerland, europe)	1
